Mother,time,SizeFit,Size,gr,score,Replica
795.0,7.0,41.09740846659051,41.44766552,0.6268522078267699,0.9575646632501443,1.0
795.0,7.333333333333333,26.17658871483773,26.24174637,0.07465319968825776,0.4237137644754484,1.0
795.0,7.666666666666667,26.836149772052156,26.15548281,0.07465319968825776,0.4237137644754484,1.0
795.0,8.0,27.51232952595516,28.71152024,0.07465319968825776,0.4237137644754484,1.0
795.0,8.333333333333334,28.205546711213714,28.30529875,0.07465319968825776,0.4237137644754484,1.0
795.0,8.666666666666666,28.91623061318501,27.95287539,0.07465319968825776,0.4237137644754484,1.0
795.0,9.0,29.64482133375807,23.81965067,0.07465319968825776,0.4237137644754484,1.0
795.0,9.333333333333334,30.39177006389353,30.72639226,0.07465319968825776,0.4237137644754484,1.0
795.0,9.666666666666666,31.15753936303054,31.15577111,0.07465319968825776,0.4237137644754484,1.0
795.0,10.0,31.942603445533848,38.33886928,0.07465319968825776,0.4237137644754484,1.0
795.0,10.333333333333334,21.99317034347556,22.39772345,0.0447929900892963,-0.4006060556268096,1.0
795.0,10.666666666666666,22.32401406411307,21.93888957,0.0447929900892963,-0.4006060556268096,1.0
795.0,11.0,22.659834673747298,25.35008054,0.0447929900892963,-0.4006060556268096,1.0
795.0,11.333333333333334,23.000707039823318,29.98779972,0.0447929900892963,-0.4006060556268096,1.0
795.0,11.666666666666666,23.346707156018756,32.58553699,0.0447929900892963,-0.4006060556268096,1.0
795.0,12.0,23.697912159185712,23.55462417,0.0447929900892963,-0.4006060556268096,1.0
795.0,12.333333333333334,24.054400346547563,23.790082,0.0447929900892963,-0.4006060556268096,1.0
795.0,12.666666666666666,24.416251193154448,24.81721777,0.0447929900892963,-0.4006060556268096,1.0
795.0,13.0,24.783545369601352,32.36881756,0.0447929900892963,-0.4006060556268096,1.0
795.0,13.333333333333334,25.1563647600127,33.65672673,0.0447929900892963,-0.4006060556268096,1.0
795.0,13.666666666666666,25.534792480297515,38.05223442,0.0447929900892963,-0.4006060556268096,1.0
795.0,14.0,17.31736938328419,20.81468046,0.6191691264566592,0.8757751731222541,1.0
795.0,14.333333333333334,21.28706725606366,21.27789789,0.6191691264566592,0.8757751731222541,1.0
795.0,14.666666666666666,26.166747520069393,24.43981499,0.6191691264566592,0.8757751731222541,1.0
795.0,15.0,32.16500739828408,32.20660829,0.6191691264566592,0.8757751731222541,1.0
795.0,15.333333333333334,39.53826130428173,39.50420657,0.6191691264566592,0.8757751731222541,1.0
800.0,0.0,20.426824610549016,21.13375096,0.22623256173238904,0.9584731095442741,1.0
800.0,0.3333333333333333,22.026798438074003,21.94121707,0.22623256173238904,0.9584731095442741,1.0
800.0,0.6666666666666666,23.752093567248735,23.02333329,0.22623256173238904,0.9584731095442741,1.0
800.0,1.0,25.612526051546705,24.68150839,0.22623256173238904,0.9584731095442741,1.0
800.0,1.3333333333333333,27.618680807392295,27.98011364,0.22623256173238904,0.9584731095442741,1.0
800.0,1.6666666666666667,29.781971836962008,30.53769506,0.22623256173238904,0.9584731095442741,1.0
800.0,2.0,16.24004174233809,18.08330195,0.4154913577780662,-4.3308592428917985,1.0
800.0,2.3333333333333335,18.65244103892641,18.6756531,0.4154913577780662,-4.3308592428917985,1.0
800.0,2.6666666666666665,21.423193501012307,23.42033358,0.4154913577780662,-4.3308592428917985,1.0
800.0,3.0,24.605531191548128,24.81051186,0.4154913577780662,-4.3308592428917985,1.0
800.0,3.3333333333333335,28.2605936033598,28.024499699999996,0.4154913577780662,-4.3308592428917985,1.0
800.0,3.6666666666666665,32.45860227917359,31.99683989,0.4154913577780662,-4.3308592428917985,1.0
800.0,4.0,37.28020991718727,37.77473145,0.4154913577780662,-4.3308592428917985,1.0
800.0,4.333333333333333,42.818049881380574,18.4888472,0.4154913577780662,-4.3308592428917985,1.0
800.0,4.666666666666667,49.17851588596208,28.34532286,0.4154913577780662,-4.3308592428917985,1.0
800.0,5.0,56.483806045485515,32.27699038,0.4154913577780662,-4.3308592428917985,1.0
800.0,5.333333333333333,64.87427056119692,22.95786081,0.4154913577780662,-4.3308592428917985,1.0
800.0,5.666666666666667,74.51110814767348,27.93935356,0.4154913577780662,-4.3308592428917985,1.0
800.0,6.0,85.579463003859,35.46509727,0.4154913577780662,-4.3308592428917985,1.0
800.0,6.333333333333333,98.29198182791421,41.10086546,0.4154913577780662,-4.3308592428917985,1.0
800.0,6.666666666666667,22.11442727065965,22.01446075,0.2650663087866164,0.8795259332417031,1.0
800.0,7.0,24.15727675139713,24.46998507,0.2650663087866164,0.8795259332417031,1.0
800.0,7.333333333333333,26.388837155997706,24.86052011,0.2650663087866164,0.8795259332417031,1.0
800.0,7.666666666666667,28.826540905753824,26.45086575,0.2650663087866164,0.8795259332417031,1.0
800.0,8.0,31.489430764941226,30.59568028,0.2650663087866164,0.8795259332417031,1.0
